IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
18.132.192.71,443,443,true,LHR,Europe,GB,London,305,10.41
35.181.77.67,443,443,true,CDG,Europe,FR,Paris,266,10.41
18.175.212.188,443,443,true,LHR,Europe,GB,London,299,10.41
34.219.188.99,443,443,true,PDX,North America,US,Portland,320,10.40
52.40.65.17,443,443,true,PDX,North America,US,Portland,222,10.40
3.73.6.186,2053,443,true,FRA,Europe,DE,Frankfurt,288,10.40
54.220.134.105,443,443,true,DUB,Europe,IE,Dublin,323,10.40
34.253.195.239,8080,443,true,DUB,Europe,IE,Dublin,241,10.39
67.226.223.9,80,443,true,LHR,Europe,GB,London,185,10.39
34.213.219.70,443,443,true,PDX,North America,US,Portland,265,10.39
54.187.212.113,8443,443,true,PDX,North America,US,Portland,240,10.38
35.176.229.223,443,443,true,LHR,Europe,GB,London,214,10.38
35.89.138.163,443,443,true,PDX,North America,US,Portland,280,10.38
54.77.48.190,443,443,true,DUB,Europe,IE,Dublin,244,10.38
18.170.119.81,443,443,true,LHR,Europe,GB,London,317,10.38
54.185.204.231,443,443,true,PDX,North America,US,Portland,281,10.38
34.220.23.246,8443,443,true,PDX,North America,US,Portland,245,10.38
18.203.235.250,443,443,true,DUB,Europe,IE,Dublin,223,10.38
35.90.48.2,443,443,true,PDX,North America,US,Portland,288,10.38
34.215.66.74,443,443,true,PDX,North America,US,Portland,302,10.38
34.213.183.14,443,443,true,PDX,North America,US,Portland,324,10.38
18.201.246.54,2083,443,true,DUB,Europe,IE,Dublin,380,10.38
54.212.192.73,443,443,true,PDX,North America,US,Portland,244,10.37
44.243.163.230,443,443,true,PDX,North America,US,Portland,256,10.37
54.183.97.111,443,443,true,SJC,North America,US,San Jose,255,10.36
34.214.184.43,443,443,true,PDX,North America,US,Portland,319,10.36
54.188.212.218,443,443,true,PDX,North America,US,Portland,225,10.36
54.176.205.20,80,443,true,SJC,North America,US,San Jose,272,10.36
34.222.35.133,443,443,true,PDX,North America,US,Portland,337,10.36
35.176.165.82,2096,443,true,LHR,Europe,GB,London,305,10.36
67.226.223.161,80,443,true,LHR,Europe,GB,London,339,10.35
52.26.202.163,443,443,true,PDX,North America,US,Portland,371,10.35
3.120.27.59,443,443,true,FRA,Europe,DE,Frankfurt,308,10.34
52.38.154.132,443,443,true,PDX,North America,US,Portland,399,10.34
34.217.61.124,443,443,true,PDX,North America,US,Portland,326,10.34
34.220.54.191,443,443,true,PDX,North America,US,Portland,405,10.34
35.162.107.224,443,443,true,PDX,North America,US,Portland,327,10.34
34.253.195.239,8080,443,true,DUB,Europe,IE,Dublin,282,10.33
18.133.117.92,443,443,true,LHR,Europe,GB,London,245,10.33
54.186.64.99,443,443,true,PDX,North America,US,Portland,203,10.33
35.90.67.143,443,443,true,PDX,North America,US,Portland,257,10.33
34.214.172.22,443,443,true,PDX,North America,US,Portland,285,10.32
3.64.205.189,443,443,true,FRA,Europe,DE,Frankfurt,320,10.32
54.184.90.28,443,443,true,PDX,North America,US,Portland,357,10.32
54.184.216.109,443,443,true,PDX,North America,US,Portland,311,10.32
18.134.128.21,443,443,true,LHR,Europe,GB,London,238,10.32
67.226.223.137,443,443,true,LHR,Europe,GB,London,368,10.32
34.213.232.60,443,443,true,PDX,North America,US,Portland,333,10.32
44.244.2.254,443,443,true,PDX,North America,US,Portland,290,10.32
35.94.66.40,443,443,true,PDX,North America,US,Portland,262,10.32
34.220.18.174,8443,443,true,PDX,North America,US,Portland,241,10.32
44.242.198.77,8443,443,true,PDX,North America,US,Portland,202,10.31
35.163.20.88,443,443,true,PDX,North America,US,Portland,281,10.31
18.134.140.151,443,443,true,LHR,Europe,GB,London,307,10.31
54.177.196.101,80,443,true,SJC,North America,US,San Jose,320,10.31
44.244.222.139,443,443,true,PDX,North America,US,Portland,299,10.31
18.134.7.146,443,443,true,LHR,Europe,GB,London,232,10.31
34.215.219.199,443,443,true,PDX,North America,US,Portland,301,10.31
16.16.45.85,2053,443,true,ARN,Europe,SE,Stockholm,245,10.31
34.216.145.46,443,443,true,PDX,North America,US,Portland,264,10.30
52.11.177.122,443,443,true,PDX,North America,US,Portland,223,10.30
18.133.122.121,443,443,true,LHR,Europe,GB,London,219,10.30
35.167.65.156,443,443,true,PDX,North America,US,Portland,268,10.30
67.226.223.185,80,443,true,LHR,Europe,GB,London,481,10.30
35.90.65.179,443,443,true,PDX,North America,US,Portland,321,10.30
34.211.120.49,443,443,true,PDX,North America,US,Portland,328,10.30
44.245.199.208,443,443,true,PDX,North America,US,Portland,393,10.30
67.226.223.194,443,443,true,LHR,Europe,GB,London,478,10.29
35.92.186.47,443,443,true,PDX,North America,US,Portland,325,10.29
18.132.209.27,443,443,true,LHR,Europe,GB,London,332,10.29
52.10.230.80,443,443,true,PDX,North America,US,Portland,341,10.29
54.200.244.93,443,443,true,SEA,North America,US,Seattle,328,10.29
18.132.201.204,443,443,true,LHR,Europe,GB,London,316,10.29
67.226.223.128,80,443,true,LHR,Europe,GB,London,410,10.29
35.180.188.2,443,443,true,CDG,Europe,FR,Paris,235,10.29
35.92.121.201,443,443,true,PDX,North America,US,Portland,273,10.29
54.212.64.122,443,443,true,PDX,North America,US,Portland,316,10.29
67.226.221.222,80,443,true,SJC,North America,US,San Jose,401,10.28
3.127.55.133,443,443,true,FRA,Europe,DE,Frankfurt,263,10.28
35.94.226.37,443,443,true,PDX,North America,US,Portland,342,10.28
54.202.236.176,443,443,true,PDX,North America,US,Portland,325,10.28
3.255.86.82,8080,443,true,DUB,Europe,IE,Dublin,299,10.28
35.86.90.184,8080,443,true,PDX,North America,US,Portland,279,10.28
67.226.223.16,80,443,true,LHR,Europe,GB,London,165,10.28
35.176.229.223,80,443,true,LHR,Europe,GB,London,199,10.28
54.202.156.120,443,443,true,PDX,North America,US,Portland,224,10.27
44.244.168.70,443,443,true,PDX,North America,US,Portland,290,10.27
18.170.215.248,8443,443,true,LHR,Europe,GB,London,279,10.27
3.255.86.82,8080,443,true,DUB,Europe,IE,Dublin,288,10.27
34.213.232.60,443,443,true,PDX,North America,US,Portland,251,10.26
35.93.65.45,8443,443,true,PDX,North America,US,Portland,239,10.26
54.202.229.80,443,443,true,PDX,North America,US,Portland,346,10.26
3.123.202.92,8443,443,true,FRA,Europe,DE,Frankfurt,380,10.26
54.244.110.187,443,443,true,PDX,North America,US,Portland,253,10.25
18.156.209.101,443,443,true,FRA,Europe,DE,Frankfurt,349,10.25
18.132.211.200,443,443,true,LHR,Europe,GB,London,233,10.25
44.243.155.204,443,443,true,PDX,North America,US,Portland,321,10.25
34.209.174.242,443,443,true,PDX,North America,US,Portland,317,10.25
34.220.99.189,443,443,true,PDX,North America,US,Portland,346,10.24
18.133.255.92,443,443,true,LHR,Europe,GB,London,341,10.24
54.177.181.158,80,443,true,SJC,North America,US,San Jose,403,10.24
67.226.223.19,80,443,true,LHR,Europe,GB,London,350,10.24
34.209.174.242,443,443,true,PDX,North America,US,Portland,288,10.23
52.25.103.159,443,443,true,PDX,North America,US,Portland,302,10.23
54.244.212.173,443,443,true,PDX,North America,US,Portland,293,10.23
18.133.134.143,443,443,true,LHR,Europe,GB,London,289,10.23
44.244.91.105,443,443,true,PDX,North America,US,Portland,273,10.23
35.181.77.67,443,443,true,CDG,Europe,FR,Paris,311,10.23
35.91.196.131,8443,443,true,PDX,North America,US,Portland,337,10.23
67.226.223.120,80,443,true,LHR,Europe,GB,London,176,10.23
18.134.141.94,443,443,true,LHR,Europe,GB,London,347,10.23
35.93.176.254,443,443,true,PDX,North America,US,Portland,335,10.22
54.191.145.131,443,443,true,PDX,North America,US,Portland,272,10.22
18.144.44.213,80,443,true,SJC,North America,US,San Jose,317,10.22
51.20.5.89,443,443,true,CPH,Europe,DK,Copenhagen,304,10.22
34.253.234.62,443,443,true,DUB,Europe,IE,Dublin,279,10.22
34.209.179.38,443,443,true,PDX,North America,US,Portland,382,10.22
18.175.63.102,443,443,true,LHR,Europe,GB,London,322,10.22
34.221.60.85,8443,443,true,PDX,North America,US,Portland,407,10.21
54.218.198.138,443,443,true,PDX,North America,US,Portland,335,10.21
52.37.134.104,443,443,true,PDX,North America,US,Portland,362,10.21
54.201.155.216,443,443,true,PDX,North America,US,Portland,290,10.21
34.211.120.49,443,443,true,PDX,North America,US,Portland,267,10.20
67.226.223.192,80,443,true,LHR,Europe,GB,London,173,10.20
18.197.195.222,8443,443,true,FRA,Europe,DE,Frankfurt,286,10.20
16.171.209.44,8080,443,true,ARN,Europe,SE,Stockholm,333,10.20
34.214.5.37,443,443,true,PDX,North America,US,Portland,343,10.20
67.226.223.201,80,443,true,LHR,Europe,GB,London,168,10.20
34.214.104.193,8443,443,true,PDX,North America,US,Portland,297,10.19
67.226.223.46,80,443,true,LHR,Europe,GB,London,352,10.19
52.39.158.49,443,443,true,PDX,North America,US,Portland,280,10.19
67.226.223.78,80,443,true,LHR,Europe,GB,London,178,10.19
44.243.222.140,443,443,true,PDX,North America,US,Portland,362,10.18
67.226.223.68,80,443,true,LHR,Europe,GB,London,165,10.18
35.88.226.168,8443,443,true,PDX,North America,US,Portland,284,10.16
52.34.130.184,443,443,true,PDX,North America,US,Portland,300,10.16
35.86.116.155,443,443,true,PDX,North America,US,Portland,250,10.15
18.175.62.82,443,443,true,LHR,Europe,GB,London,383,10.15
67.226.223.214,80,443,true,LHR,Europe,GB,London,172,10.15
35.181.145.78,8443,443,true,CDG,Europe,FR,Paris,238,10.15
35.91.77.63,443,443,true,PDX,North America,US,Portland,310,10.15
34.211.56.92,443,443,true,PDX,North America,US,Portland,292,10.14
54.218.24.104,443,443,true,PDX,North America,US,Portland,321,10.14
204.110.220.202,80,443,true,SJC,North America,US,San Jose,186,10.14
52.37.114.17,443,443,true,PDX,North America,US,Portland,213,10.14
18.171.227.107,443,443,true,LHR,Europe,GB,London,288,10.14
54.200.244.249,443,443,true,PDX,North America,US,Portland,333,10.14
18.170.3.114,443,443,true,LHR,Europe,GB,London,314,10.13
54.184.216.109,443,443,true,PDX,North America,US,Portland,273,10.13
34.213.181.209,443,443,true,PDX,North America,US,Portland,325,10.13
52.24.168.218,443,443,true,PDX,North America,US,Portland,352,10.13
34.249.147.242,2096,443,true,DUB,Europe,IE,Dublin,187,10.13
44.224.24.91,443,443,true,SEA,North America,US,Seattle,190,10.13
47.129.117.153,443,443,true,SIN,Asia Pacific,SG,Singapore,328,10.12
54.184.90.28,443,443,true,PDX,North America,US,Portland,326,10.12
54.67.51.212,80,443,true,SJC,North America,US,San Jose,361,10.12
67.226.221.246,80,443,true,SJC,North America,US,San Jose,346,10.12
54.193.104.34,80,443,true,SJC,North America,US,San Jose,262,10.12
50.18.133.190,80,443,true,SJC,North America,US,San Jose,247,10.12
184.169.222.179,80,443,true,SJC,North America,US,San Jose,328,10.12
54.202.230.145,443,443,true,PDX,North America,US,Portland,361,10.12
3.66.226.100,443,443,true,FRA,Europe,DE,Frankfurt,221,10.12
3.101.102.25,80,443,true,SJC,North America,US,San Jose,217,10.11
54.149.207.146,443,443,true,PDX,North America,US,Portland,297,10.11
54.68.189.115,443,443,true,PDX,North America,US,Portland,251,10.11
52.38.154.132,443,443,true,PDX,North America,US,Portland,272,10.11
34.213.160.169,443,443,true,PDX,North America,US,Portland,203,10.10
3.101.133.120,80,443,true,SJC,North America,US,San Jose,312,10.10
54.149.207.146,443,443,true,PDX,North America,US,Portland,343,10.10
54.188.89.177,443,443,true,PDX,North America,US,Portland,218,10.10
34.244.79.91,443,443,true,DUB,Europe,IE,Dublin,370,10.10
3.73.124.222,2083,443,true,FRA,Europe,DE,Frankfurt,297,10.10
54.76.14.141,8080,443,true,DUB,Europe,IE,Dublin,234,10.10
18.132.243.75,443,443,true,LHR,Europe,GB,London,317,10.09
18.175.164.91,443,443,true,LHR,Europe,GB,London,299,10.09
18.175.167.74,443,443,true,LHR,Europe,GB,London,300,10.09
35.91.11.56,443,443,true,PDX,North America,US,Portland,262,10.09
35.93.201.229,443,443,true,PDX,North America,US,Portland,269,10.09
35.159.109.71,443,443,true,FRA,Europe,DE,Frankfurt,317,10.09
44.244.169.227,443,443,true,PDX,North America,US,Portland,366,10.08
18.133.187.135,443,443,true,LHR,Europe,GB,London,340,10.08
67.226.223.117,443,443,true,LHR,Europe,GB,London,181,10.08
54.200.244.249,443,443,true,PDX,North America,US,Portland,277,10.08
34.212.135.245,443,443,true,PDX,North America,US,Portland,351,10.08
54.202.56.174,443,443,true,PDX,North America,US,Portland,336,10.08
18.170.2.239,443,443,true,LHR,Europe,GB,London,262,10.08
18.175.210.199,443,443,true,LHR,Europe,GB,London,331,10.07
35.167.57.211,443,443,true,PDX,North America,US,Portland,249,10.07
34.222.18.54,443,443,true,PDX,North America,US,Portland,258,10.07
3.8.23.14,443,443,true,LHR,Europe,GB,London,209,10.07
34.220.121.216,443,443,true,PDX,North America,US,Portland,284,10.07
35.165.51.239,443,443,true,PDX,North America,US,Portland,366,10.07
18.175.54.177,443,443,true,LHR,Europe,GB,London,383,10.05
35.92.142.68,443,443,true,PDX,North America,US,Portland,487,10.05
18.132.176.212,2096,443,true,LHR,Europe,GB,London,312,10.05
34.209.179.38,443,443,true,PDX,North America,US,Portland,305,10.05
52.212.198.239,443,443,true,DUB,Europe,IE,Dublin,204,10.04
54.212.228.204,8443,443,true,PDX,North America,US,Portland,327,10.04
67.226.223.210,443,443,true,LHR,Europe,GB,London,167,10.04
18.134.3.210,443,443,true,LHR,Europe,GB,London,315,10.04
34.245.77.74,8080,443,true,DUB,Europe,IE,Dublin,270,10.04
35.93.31.9,443,443,true,PDX,North America,US,Portland,307,10.04
3.68.112.28,443,443,true,FRA,Europe,DE,Frankfurt,314,10.03
34.220.139.74,443,443,true,PDX,North America,US,Portland,259,10.03
3.73.76.242,8443,443,true,FRA,Europe,DE,Frankfurt,236,10.03
34.220.23.246,8443,443,true,PDX,North America,US,Portland,240,10.03
34.222.35.133,443,443,true,PDX,North America,US,Portland,306,10.03
34.219.191.86,443,443,true,PDX,North America,US,Portland,308,10.03
54.241.79.250,80,443,true,SJC,North America,US,San Jose,273,10.02
54.151.9.4,80,443,true,SJC,North America,US,San Jose,433,10.02
35.91.13.181,443,443,true,PDX,North America,US,Portland,325,10.02
18.175.189.20,443,443,true,LHR,Europe,GB,London,310,10.01
44.244.91.191,443,443,true,PDX,North America,US,Portland,262,10.01
35.89.99.225,443,443,true,PDX,North America,US,Portland,303,10.01
52.37.161.113,443,443,true,PDX,North America,US,Portland,345,10.01
18.236.152.142,443,443,true,SEA,North America,US,Seattle,422,10.01
34.217.61.124,443,443,true,PDX,North America,US,Portland,308,10.00
51.20.132.68,2053,443,true,ARN,Europe,SE,Stockholm,322,10.00
35.88.203.82,443,443,true,PDX,North America,US,Portland,329,10.00
18.201.246.54,2096,443,true,DUB,Europe,IE,Dublin,328,10.00
35.88.83.206,443,443,true,PDX,North America,US,Portland,307,10.00
34.249.147.242,2087,443,true,DUB,Europe,IE,Dublin,296,10.00
54.220.134.105,443,443,true,DUB,Europe,IE,Dublin,261,10.00
67.226.223.211,80,443,true,LHR,Europe,GB,London,323,10.00
35.159.168.72,443,443,true,FRA,Europe,DE,Frankfurt,225,9.99
3.101.102.25,80,443,true,SJC,North America,US,San Jose,340,9.99
18.237.72.149,443,443,true,PDX,North America,US,Portland,295,9.99
67.226.221.199,80,443,true,SJC,North America,US,San Jose,310,9.99
18.175.56.85,443,443,true,LHR,Europe,GB,London,421,9.98
34.221.35.11,443,443,true,PDX,North America,US,Portland,264,9.98
51.20.10.240,8443,443,true,ARN,Europe,SE,Stockholm,323,9.98
34.218.130.79,443,443,true,PDX,North America,US,Portland,350,9.98
35.92.85.243,443,443,true,PDX,North America,US,Portland,271,9.98
18.175.210.161,443,443,true,LHR,Europe,GB,London,312,9.98
18.132.202.213,443,443,true,LHR,Europe,GB,London,236,9.97
54.216.40.130,8443,443,true,DUB,Europe,IE,Dublin,276,9.97
34.221.18.245,443,443,true,PDX,North America,US,Portland,340,9.96
34.218.248.74,443,443,true,PDX,North America,US,Portland,266,9.96
35.162.44.221,443,443,true,PDX,North America,US,Portland,352,9.96
18.170.91.202,443,443,true,LHR,Europe,GB,London,385,9.96
54.187.212.113,8443,443,true,PDX,North America,US,Portland,243,9.95
18.134.131.29,443,443,true,LHR,Europe,GB,London,268,9.95
34.219.191.86,443,443,true,PDX,North America,US,Portland,331,9.95
52.37.114.17,443,443,true,PDX,North America,US,Portland,256,9.95
3.101.133.120,80,443,true,SJC,North America,US,San Jose,344,9.95
204.110.220.229,80,443,true,SJC,North America,US,San Jose,181,9.94
54.213.36.84,443,443,true,PDX,North America,US,Portland,228,9.94
54.186.64.99,443,443,true,PDX,North America,US,Portland,337,9.94
18.134.4.27,443,443,true,LHR,Europe,GB,London,298,9.94
54.191.229.50,443,443,true,PDX,North America,US,Portland,242,9.94
18.134.6.142,443,443,true,LHR,Europe,GB,London,399,9.93
3.75.149.151,443,443,true,FRA,Europe,DE,Frankfurt,356,9.93
35.157.229.137,8443,443,true,FRA,Europe,DE,Frankfurt,337,9.93
54.202.236.176,443,443,true,PDX,North America,US,Portland,210,9.93
44.245.4.163,443,443,true,PDX,North America,US,Portland,272,9.93
34.213.221.80,443,443,true,PDX,North America,US,Portland,232,9.93
18.170.41.143,443,443,true,LHR,Europe,GB,London,337,9.93
67.226.223.226,80,443,true,LHR,Europe,GB,London,184,9.93
35.95.15.205,443,443,true,PDX,North America,US,Portland,231,9.93
18.175.174.70,443,443,true,LHR,Europe,GB,London,312,9.92
18.134.163.195,443,443,true,LHR,Europe,GB,London,347,9.92
34.221.20.125,8443,443,true,PDX,North America,US,Portland,275,9.92
34.244.79.91,443,443,true,DUB,Europe,IE,Dublin,372,9.92
54.155.199.245,80,443,true,DUB,Europe,IE,Dublin,177,9.92
67.226.221.228,443,443,true,SJC,North America,US,San Jose,370,9.91
54.219.128.169,80,443,true,SJC,North America,US,San Jose,213,9.91
67.226.223.255,80,443,true,LHR,Europe,GB,London,184,9.91
54.76.14.141,8080,443,true,DUB,Europe,IE,Dublin,242,9.91
54.185.204.231,443,443,true,PDX,North America,US,Portland,231,9.91
54.183.97.111,443,443,true,SJC,North America,US,San Jose,292,9.90
63.177.127.157,443,443,true,FRA,Europe,DE,Frankfurt,276,9.90
18.175.240.177,80,443,true,LHR,Europe,GB,London,340,9.90
3.123.202.92,8443,443,true,FRA,Europe,DE,Frankfurt,296,9.90
54.176.113.170,80,443,true,SJC,North America,US,San Jose,339,9.89
18.175.248.206,443,443,true,LHR,Europe,GB,London,366,9.89
51.20.132.68,8443,443,true,ARN,Europe,SE,Stockholm,282,9.89
44.243.163.230,443,443,true,PDX,North America,US,Portland,213,9.88
3.101.73.167,80,443,true,SJC,North America,US,San Jose,286,9.88
54.245.54.6,443,443,true,PDX,North America,US,Portland,269,9.88
54.218.76.40,443,443,true,PDX,North America,US,Portland,286,9.88
54.176.113.170,80,443,true,SJC,North America,US,San Jose,206,9.88
54.149.117.106,443,443,true,PDX,North America,US,Portland,352,9.88
35.92.249.89,443,443,true,PDX,North America,US,Portland,213,9.87
18.237.119.89,443,443,true,SEA,North America,US,Seattle,208,9.87
54.195.54.68,443,443,true,DUB,Europe,IE,Dublin,346,9.87
54.213.215.13,2053,443,true,PDX,North America,US,Portland,309,9.87
35.92.70.254,443,443,true,PDX,North America,US,Portland,215,9.87
51.20.10.240,2096,443,true,ARN,Europe,SE,Stockholm,347,9.87
51.20.10.240,2087,443,true,ARN,Europe,SE,Stockholm,338,9.86
34.214.5.37,443,443,true,PDX,North America,US,Portland,292,9.86
35.167.57.211,443,443,true,PDX,North America,US,Portland,294,9.86
35.91.143.197,443,443,true,PDX,North America,US,Portland,215,9.86
54.74.253.197,2083,443,true,DUB,Europe,IE,Dublin,214,9.86
35.93.191.206,443,443,true,PDX,North America,US,Portland,262,9.85
44.243.222.140,443,443,true,PDX,North America,US,Portland,360,9.85
54.93.209.116,8443,443,true,FRA,Europe,DE,Frankfurt,326,9.84
35.91.38.24,443,443,true,PDX,North America,US,Portland,208,9.84
18.175.185.143,443,443,true,LHR,Europe,GB,London,269,9.84
54.203.6.108,443,443,true,PDX,North America,US,Portland,214,9.84
34.217.116.214,443,443,true,PDX,North America,US,Portland,261,9.83
54.195.54.68,443,443,true,DUB,Europe,IE,Dublin,301,9.83
18.237.154.12,443,443,true,SEA,North America,US,Seattle,207,9.82
35.88.195.6,443,443,true,PDX,North America,US,Portland,369,9.82
54.188.89.177,443,443,true,PDX,North America,US,Portland,355,9.82
18.170.26.164,443,443,true,LHR,Europe,GB,London,290,9.81
34.209.128.247,443,443,true,PDX,North America,US,Portland,202,9.81
35.87.208.200,443,443,true,PDX,North America,US,Portland,315,9.81
54.212.196.14,443,443,true,PDX,North America,US,Portland,375,9.81
35.92.180.251,443,443,true,PDX,North America,US,Portland,330,9.81
34.212.241.126,443,443,true,PDX,North America,US,Portland,334,9.81
18.170.56.186,443,443,true,LHR,Europe,GB,London,326,9.81
34.249.147.242,2087,443,true,DUB,Europe,IE,Dublin,435,9.80
44.244.47.246,443,443,true,PDX,North America,US,Portland,208,9.79
67.226.223.206,443,443,true,LHR,Europe,GB,London,384,9.79
35.90.119.132,443,443,true,PDX,North America,US,Portland,278,9.78
44.244.64.255,443,443,true,PDX,North America,US,Portland,364,9.78
35.91.60.75,443,443,true,PDX,North America,US,Portland,241,9.78
44.244.13.60,443,443,true,PDX,North America,US,Portland,344,9.78
3.65.226.75,443,443,true,FRA,Europe,DE,Frankfurt,302,9.78
54.241.79.250,80,443,true,SJC,North America,US,San Jose,297,9.77
54.191.33.109,443,443,true,PDX,North America,US,Portland,267,9.77
35.89.54.126,443,443,true,PDX,North America,US,Portland,385,9.77
